~id, initials:String, department:String, title:String, ~label
"36341,M.L.,Consultant - C3 I,US Multilanguage Support,Employee"
"36343,M.N.,CDT Business Solutions (Representative),CDT Business Development,Employee"
"36344,P.A.,Consultant - FOS Chat,International Chat,Employee"
"36345,E.C.,Senior Software Development Engineer,Global Platform,Employee"
"36346,E.O.,Consultant - C3 I,US Multilanguage Support,Employee"
"36347,A.G.,Consultant - FOS Chat,International Chat,Employee"
"36352,M.N.,Consultant - Manila International Chat,Productivity,Employee"
"36355,J.D.,Eng - Software Development II,Products,Employee"
"36356,D.O.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee"
"36358,N.A.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee"
"36359,D.E.,Consultant - Manila International Chat,C3 Training,Employee"
"36360,I.L.,Consultant - Manila International Chat,C3 Training,Employee"
"36363,G.O.,Consultant - C3 I,US Multilanguage Support,Employee"
"36364,M.S.,Website Specialist,Website Creation,Employee"
"36365,K.Y.,Account Manager I,Customer Success - MSH,Employee"
"36366,A.N.,Consultant - SalesSupport,Productivity,Employee"
"36368,S.N.,Website Specialist II,Website Creation,Employee"
"36369,J.N.,CDT Business Solutions (Representative),CDT Business Development,Employee"
"36371,G.N.,Creative Specialist I,Content - MSH,Employee"
"36373,S.A.,Consultant - FOS Chat,International Chat,Employee"
"36374,R.B.,HR Assistant,Human Resources,Employee"
"36375,S.E.,Creative Specialist I,Content - MSH,Employee"
"36376,A.E.,Inside Sales Representative,Sales - MSH,Employee"
"36377,A.R.,Consultant - Manila International Chat,C3 Training,Employee"
"36378,C.N.,Creative Specialist I,Content - MSH,Employee"
"36379,M.O.,Consultant - C3 I,US Multilanguage Support,Employee"
"36380,C.A.,Consultant - C3 I,US Multilanguage Support,Employee"
"36382,K.N.,Website Specialist I,Website Creation,Employee"
"36383,K.L.,Sr Business Analyst,Global Market Operations,Employee"
"36385,A.I.,Consultant - SalesSupport,Customer Development Team,Employee"
"36386,B.E.,Mgr - Product Mktg,Global Market Operations,Employee"
"36387,D.L.,Consultant - SalesSupport,Brand Management,Employee"
"36389,I.A.,Consultant - SalesSupport,Brand Management,Employee"
"36390,S.A.,Supervisor - Customer Development Team,CDT GoDaddy Business Advisors,Employee"
"36391,A.T.,Consultant - SalesSupport,C3 Support,Employee"
"36392,F.N.,Coord - Facilities & Maintenance,Accounting and Finance,Employee"
"36393,L.A.,Coord - Facilities & Maintenance,Accounting and Finance,Employee"
"36394,E.I.,Website Specialist II,Website Creation,Employee"
"36395,M.L.,Account Manager I,Customer Success - MSH,Employee"
"36396,S.H.,Inside Sales Representative,C3 New Hire Trainers,Employee"
"36397,C.O.,CDT Business Solutions (Representative),CDT Business Development,Employee"
"36398,D.D.,Rep - Sales,C3 New Hire Trainers,Employee"
"36399,S.H.,Customer Service Specialist I,Customer Success - MSH,Employee"
"36400,C.N.,Platform Specialist I,Onboarding - MSH,Employee"
"36401,M.W.,Platform Specialist I,Onboarding - MSH,Employee"
"36403,C.N.,Rep - Sales,Sales - MSH,Employee"
"36405,T.N.,Rep - Sales,C3 New Hire Trainers,Employee"
"36406,L.I.,Rep - Sales,C3 New Hire Trainers,Employee"
"36407,M.A.,Coord - Facilities & Maintenance,Accounting and Finance,Employee"
"36408,H.Y.,Recruiter I,People Operations,Employee"
"36409,J.B.,Guard - Security,Accounting and Finance,Employee"
"36411,C.N.,Inside Sales Representative,C3 New Hire Trainers,Employee"
"36412,D.D.,Website Specialist I,Website Creation,Employee"
"36413,K.A.,Software Development Engineer,Global Platform,Employee"
"36414,J.N.,Senior Software Development Engineer,Global Platform,Employee"
"36415,Y.G.,Senior Machine Learning Engineer,Technology Engineering,Employee"
"36416,R.L.,Learning Professional V,C3 New Hire Trainers,Employee"
"36417,G.A.,Global Media Buyer,Marketing and Brand,Employee"
"36418,B.N.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36419,D.E.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36420,K.N.,Dir - Finance,Accounting and Finance,Employee"
"36421,M.L.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36422,I.N.,Mgr - Assoc Product,Global Platform,Employee"
"36426,A.R.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36427,D.E.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36428,K.E.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36429,T.R.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36431,Z.H.,Platform Specialist I,Onboarding - MSH,Employee"
"36432,L.A.,Website Specialist I,Website Creation,Employee"
"36433,M.W.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36434,N.S.,Website Specialist I,Website Creation,Employee"
"36436,L.A.,QA Engineer,Global Platform,Employee"
"36437,A.A.,Creative Specialist II,Onboarding - MSH,Employee"
"36438,S.E.,Rep - Guest Servics & Office Support,Accounting and Finance,Employee"
"36440,J.B.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36441,J.M.,Consultant - CDT Sales Support,UK CDT,Employee"
"36446,S.M.,Eng - Software Development III,Product Dev - MSH,Employee"
"36449,D.V.,Consultant - C3 Internet Sales and Serv,C3 Support,Employee"
"36450,C.R.,Consultant - SalesSupport,Global Market Operations,Employee"
"36452,S.A.,Consultant - C3 Internet Sales and Serv,C3 Management,Employee"
"36453,K.A.,Dir - Marketing (Mgr),Global Market Operations,Employee"
"36455,V.V.,Consultant - C3 Internet Sales and Serv,C3 Management,Employee"
"36456,D.L.,Consultant - Hosting Support Sales,Inbound for Paragon,Employee"
"36457,A.L.,Consultant - Hosting Support Sales,C3 Management,Employee"
"36458,R.Y.,Consultant - C3 I,C3 Management,Employee"
"36459,B.N.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36461,D.A.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36462,D.R.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36463,I.A.,Assoc - Secure Certificate Services I,GoDaddy SSL EMEA,Employee"
"36464,E.I.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36465,I.N.,Sup - C3,C3 Support,Employee"
"36466,M.A.,Consultant - Sales and Support,C3 Support,Employee"
"36467,M.E.,Employee Relations Investigator,Legal,Employee"
"36468,K.N.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36469,A.H.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36470,B.Y.,Marketing Ops Technologist II,Global Platform,Employee"
"36471,D.E.,Contract Technical Sourcer,People Operations,Employee"
"36472,J.Y.,Guard - Security,Accounting and Finance,Employee"
"36473,A.T.,Learning Professional IV,People Operations,Employee"
"36474,A.R.,Software Developer,Global Platform,Employee"
"36475,H.O.,Consultant - Customer Chat,Inbound for Paragon,Employee"
"36476,J.E.,Display/Paid Social Graduate,Marketing,Employee"
"36477,J.N.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36478,E.A.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36479,B.R.,Analyst - Business I,C3 Management,Employee"
"36481,R.A.,Coord - Facilities & Maintenance,Accounting and Finance,Employee"
"36483,N.N.,Mgr - C3 Site,International Chat,Employee"
"36484,R.T.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36485,N.T.,Consultant - Customer Chat,C3 Management,Employee"
"36486,J.N.,Consultant - Hosting Support I,Hosting Support Phones,Employee"
"36488,M.E.,Recruiter,Human Resources,Employee"
"36489,S.I.,Rep - Advanced Customer Support,C3 Management,Employee"
"36490,G.N.,Creative Specialist I,Content - MSH,Employee"
"36491,L.A.,VP - Human Resources,C3 Management,Employee"
"36492,M.E.,QA/Perl Developer,Development Products,Employee"
"36494,K.I.,Atty - Sr. Staff Cnsl,Legal,Employee"
"36495,A.I.,Eng - Software Development in Test II,Technology Engineering,Employee"
"36496,V.K.,Eng - Software Development III,Global Market Operations,Employee"
"36497,K.Y.,Creative Specialist I,Content - MSH,Employee"
"36498,J.A.,Creative Specialist I,Content - MSH,Employee"
"36499,L.Y.,Website Specialist II,Website Creation,Employee"
"36500,S.R.,Eng - Software Development III,Products,Employee"
"36501,D.D.,Spec - Payroll IV,Transformation,Employee"
"36502,D.L.,EMEA Learning Program Manager,People Operations,Employee"
"36503,A.A.,Creative Specialist I,Content - MSH,Employee"
"36505,E.A.,Business Analytics Analyst II,Care Analytics,Employee"
"36506,J.R.,Website Specialist II,Website Creation,Employee"
"36507,A.A.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee"
"36508,T.R.,Accountant III,Accounting and Finance,Employee"
"36509,R.T.,Principal Data Engineer,Global Platform,Employee"
"36510,I.M.,Eng - Software Development I,Product Dev - MSH,Employee"
"36511,M.V.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee"
"36512,T.T.,Platform Specialist I,Onboarding - MSH,Employee"
"36513,D.E.,Designer - UX IV,Products,Employee"
"36515,K.E.,Manager - Global Workforce Management,C3 Management,Employee"
"36517,M.S.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee"
"36519,D.E.,Rep - Managed Services Wordpress Expert I,Hosting Support Managed Services,Employee"
"36520,T.R.,Website Specialist I,Website Creation,Employee"
"36521,L.A.,Director Product Management - Customer Experience,Customer Experience,Employee"
"36522,A.I.,Consultant - FOS Chat,International Chat,Employee"
"36523,H.A.,Consultant - SalesSupport,C3 Support,Employee"
"36524,S.L.,Guard - Security,Accounting and Finance,Employee"
"36525,J.S.,Marketing Ops Technologist II,Global Platform,Employee"
"36526,S.N.,Consultant - FOS Chat,International Chat,Employee"
"36527,R.A.,Consultant - SalesSupport,C3 Support,Employee"
"36528,V.A.,Consultant - SalesSupport,C3 Support,Employee"
"36529,S.P.,Consultant - FOS Chat,International Chat,Employee"
"36530,S.J.,Consultant - FOS Chat,International Chat,Employee"
"36531,S.H.,Consultant - SalesSupport,C3 Support,Employee"
"36532,A.H.,Consultant - SalesSupport,C3 Support,Employee"
"36533,K.K.,Consultant - FOS Chat,International Chat,Employee"
"36534,R.A.,Consultant - FOS Chat,International Chat,Employee"
"36535,D.I.,Consultant - FOS Chat,International Chat,Employee"
"36536,M.A.,Consultant - SalesSupport,C3 Support,Employee"
"36537,E.A.,Creative Specialist II,Onboarding - MSH,Employee"
"36538,S.H.,Consultant - FOS Chat,International Chat,Employee"
"36539,S.M.,Rep - Sales,Sales - MSH,Employee"
"36543,A.A.,Outbound Sales Advisor,UK CDT,Employee"
"36544,T.A.,Outbound Sales Advisor,UK CDT,Employee"
"36545,L.A.,Outbound Sales Advisor,UK CDT,Employee"
"36546,J.L.,Outbound Sales Advisor,UK CDT,Employee"
"36548,J.J.,Outbound Sales Advisor,UK CDT,Employee"
"36549,A.Y.,Outbound Sales,UK CDT,Employee"
"36551,S.N.,Outbound Sales Advisor,UK CDT,Employee"
"36552,K.N.,Consultant - C3 II,C3 Management,Employee"
"36553,D.V.,Consultant - C3 II,C3 Management,Employee"
"36554,L.N.,Admin - Executive II,Products,Employee"
"36555,P.M.,Admin - Systems I (H),Internal IT,Employee"
"36557,S.R.,Admin - Systems I (H),Technology Engineering,Employee"
"36558,S.D.,Admin - Systems I (H),Technology Engineering,Employee"
"36559,A.L.,Admin - Systems I (H),Technology Engineering,Employee"
"36560,Z.D.,Admin - Systems I (H),Internal IT,Employee"
"36565,J.E.,Consultant - SalesSupport,Productivity,Employee"
"36566,J.N.,Consultant - Manila International Chat,C3 Training,Employee"
"36567,B.H.,Consultant - Productivity I,Productivity,Employee"
"36569,D.O.,Consultant - Productivity I,Productivity,Employee"
"36570,J.L.,Consultant - Manila International Chat,C3 Training,Employee"
"36572,M.N.,Consultant - SalesSupport,Productivity,Employee"
"36573,C.N.,Consultant - Productivity I,Productivity,Employee"
"36574,C.E.,Consultant - Manila International Chat,Productivity,Employee"
"36575,J.D.,Consultant - Manila International Chat,C3 Training,Employee"
"36576,H.E.,Consultant - Manila International Chat,Productivity,Employee"
"36577,A.L.,Consultant - Productivity I,Productivity,Employee"
"36578,M.O.,Consultant - Productivity I,Productivity,Employee"
"36580,D.E.,Manager Corporate Communications,Corporate Communications,Employee"
"36584,J.O.,Consultant - Productivity I,Productivity,Employee"
"36586,S.E.,Consultant - Productivity I,Productivity,Employee"
"36587,Y.G.,Product Manager - China/Asia,Global Market Operations,Employee"
"36588,L.E.,Creative Specialist I,Content - MSH,Employee"
"36589,J.B.,Platform Specialist I,Onboarding - MSH,Employee"
"36590,U.H.,Admin - Systems I (H),Technology Engineering,Employee"
"36591,M.D.,Consultant - SalesSupport,C3 Support,Employee"
"36592,N.Y.,Creative Specialist I,Content - MSH,Employee"
"36593,E.R.,Creative Specialist I,Content - MSH,Employee"
"36594,Y.A.,Admin - Systems I (H),Cloud Infrastructure and IT,Employee"
"36598,D.N.,Coord - Facilities & Maintenance,Accounting and Finance,Employee"
"36599,F.H.,Eng - Software Development IV,Development Products,Employee"
"36600,S.E.,Mgr - Product,Global Platform,Employee"
"36601,T.Y.,Eng - Software Development I,Global Platform,Employee"
"36603,K.E.,Intern - SDE (H),Technology Engineering,Employee"
"36604,A.M.,Intern - SDE (H),Products,Employee"
"36605,S.K.,Intern,Global Platform,Employee"
"36606,T.A.,Intern - SDE (H),Global Platform,Employee"
"36607,S.I.,Intern (S),Global Market Operations,Employee"
"36608,M.X.,Intern,Products,Employee"
"36609,S.I.,Intern,Customer Experience,Employee"
"36610,S.Y.,Intern - SDE (H),Customer Experience,Employee"
"36611,K.R.,Dir - Learning & Dev,Professional Development,Employee"
"36612,M.N.,Creative Specialist I,Marketing,Employee"
"36613,R.N.,Intern - SDE (H),Global Platform,Employee"
"36614,C.A.,Intern - Brand Experience Designer,Marketing and Brand,Employee"
"36615,J.B.,Intern - SDE (S),Cloud Infrastructure and IT,Employee"
"36616,M.L.,Intern,Products,Employee"
"36617,S.N.,Eng - Software Development II,Products,Employee"
"36618,S.H.,Senior Software Development Engineer,Global Platform,Employee"
"36619,N.E.,Mgr - Sr. Program,Global Market Operations,Employee"
"36620,J.N.,Eng - Software Development II,Products,Employee"
"36621,A.W.,Eng - Software Development III,Global Platform,Employee"
"36622,M.A.,Consultant - C3 Internet Sales and Serv,C3 Management,Employee"
"36623,D.L.,Digital Marketing Undergraduate,Marketing,Employee"
"36624,S.M.,Intern (S),Global Market Operations,Employee"
"36626,J.N.,Guard - Security,Accounting and Finance,Employee"
"36627,R.L.,Eng - Network IV,Cloud Infrastructure and IT,Employee"
"36628,J.N.,Eng - Software Development III,Products,Employee"
"36629,A.M.,Integrated Campaign Creative Writer,Marketing and Brand,Employee"
"36630,K.I.,Sr. Mgr - Finance,Accounting and Finance,Employee"
"36631,A.S.,Consultant - SalesSupport,CDT Portuguese,Employee"
"36632,C.S.,Consultant - SalesSupport,Portuguese,Employee"
"36633,A.Y.,Dir - Program Management,Cloud Infrastructure and IT,Employee"
"36634,D.L.,Tech - DC Ops I,Cloud Infrastructure and IT,Employee"
"36635,A.R.,Senior Software Development Engineer - Domains,Products,Employee"
"36636,A.O.,Consultant - SalesSupport,CDT Portuguese,Employee"
"36637,A.O.,Consultant - SalesSupport,CDT Portuguese,Employee"
"36638,I.E.,Consultant - SalesSupport,Portuguese,Employee"
"36639,N.Y.,Consultant - SalesSupport,Portuguese,Employee"
"36640,P.A.,Consultant - SalesSupport,Portuguese,Employee"
"36642,A.Y.,Consultant - SalesSupport,Portuguese,Employee"
"36643,P.O.,Consultant - SalesSupport,Portuguese,Employee"
"36644,V.A.,Consultant - SalesSupport,Portuguese,Employee"
"36645,T.A.,Senior Manager Program Management Finance Transformation,Transformation,Employee"
"36646,M.O.,Senior Video Producer,Marketing and Brand,Employee"
"36647,S.V.,Sup - FOS Chat,International Chat,Employee"
"36648,P.K.,Consultant - Customer Chat,International Chat,Employee"
"36649,N.H.,Sup - FOS Chat,International Chat,Employee"
"36650,A.H.,Consultant - Customer Chat,International Chat,Employee"
"36652,A.P.,Consultant - Customer Chat,International Chat,Employee"
"36653,A.P.,Consultant - Customer Chat,International Chat,Employee"
"36654,S.I.,Consultant - Customer Chat,International Chat,Employee"
"36655,R.H.,Consultant - Customer Chat,C3 Training,Employee"
"36656,R.I.,Sup - FOS Chat,C3 Management,Employee"
"36657,S.L.,Consultant - Customer Chat,International Chat,Employee"
"36658,P.R.,Consultant - Customer Chat,International Chat,Employee"
"36659,V.R.,Consultant - Customer Chat,International Chat,Employee"
"36660,K.A.,Consultant - Customer Chat,International Chat,Employee"
"36661,S.I.,Consultant - Customer Chat,International Chat,Employee"
"36662,P.P.,Consultant - Customer Chat,International Chat,Employee"
"36664,J.N.,Consultant - Customer Chat,International Chat,Employee"
"36665,P.S.,Consultant - Customer Chat,International Chat,Employee"
"36666,J.Z.,Consultant - Customer Chat,International Chat,Employee"
"36667,K.N.,Consultant - Customer Chat,International Chat,Employee"
